"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2012","partido_pt_2012","inova7","pop_2012.1","bur_consel_2012","cand_reelec_2012","cand_sex_2012","cand_esc_2012","cand_age_2012","bur_escol_2011","bur_terc_2011","bur_espel_2012","bur_polit_2012","alinhamento_estadual_2012","alinhamento_federal_2012","alinhamento_ambos_2012","n_alinhado_2012","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2012","log_orcamento_2012","iqb_pcr_2012","iqb_factor_2012"
"1225","MTnova monte verde",510895,"5108956",0.691,"MT","nova monte verde","Mato Grosso",7.10996932831531,6.46678215711498,0,8285,0,0,8285,1,"Não","Masculino",0,"47",0.27299703264095,0.0990990990990991,0.572559366754617,0.327188940092166,0,0,0,1,"MT","Nova Monte Verde","nova monte verde","17971462.31",16.7042956305185,0.194204047402837,0.597271467378804
"1226","MTnova mutum",510622,"5106224",0.758,"MT","nova mutum","Mato Grosso",6.80536811630371,5.27550922722203,0,34374,0,1,34374,1,"Não","Masculino",0,"42",0.293612964728313,0.203363914373089,0.633018867924528,0.0968703427719821,1,0,0,0,"MT","Nova Mutum","nova mutum","93185892.33",18.3501068983485,0.150365624982257,0.669795228850485
"1227","MTnova santa helena",510619,"5106190",0.714,"MT","nova santa helena","Mato Grosso",6.86317623558417,6.28566284278756,0,3505,0,0,3505,1,"Sim","Masculino",0,"45",0.267045454545455,0.0699300699300699,0.772020725388601,0.0469798657718121,0,0,0,1,"MT","Nova Santa Helena","nova santa helena","13100445.51",16.3881567959901,0.144650470169035,0.668676507939992
"1228","MTnova xavantina",510625,"5106257",0.704,"MT","nova xavantina","Mato Grosso",6.19489506711217,6.02770003969008,0,19917,0,1,19917,1,"Sim","Masculino",0,"48",0.258589511754069,0.0601336302895323,0.786355475763016,0.264840182648402,0,0,0,1,"MT","Nova Xavantina","nova xavantina","37156064.42",17.4306375572592,0.185772606602104,0.605431320410922
"1229","MTnovo horizonte do norte",510627,"5106273",0.664,"MT","novo horizonte do norte","Mato Grosso",7.02806844449215,6.1831380709527,0,3785,0,1,3785,1,"Sim","Masculino",0,"45",0.155172413793103,0,0.913793103448276,0.0943396226415094,1,0,0,0,"MT","Novo Horizonte do Norte","novo horizonte do norte","11095162.74",16.2220197821097,0.181581371132543,0.586022742666344
"1230","MTnovo mundo",510626,"5106265",0.674,"MT","novo mundo","Mato Grosso",6.92752849408108,6.45412880896695,0,7685,0,0,7685,1,"Sim","Masculino",0,"48",0.263707571801567,0,0.888571428571429,0.12540192926045,0,1,0,0,"MT","Novo Mundo","novo mundo","20028192.06",16.8126514419606,0.157537903185997,0.646986433417691
"1231","MTpedra preta",510637,"5106372",0.679,"MT","pedra preta","Mato Grosso",6.55816943361554,5.33566131968846,0,16079,0,0,16079,1,"Não","Feminino",1,"58",0.110419906687403,0,0.5056,0.579113924050633,0,0,0,1,"MT","Pedra Preta","pedra preta","31025169.75",17.250309360434,0.280817963288915,0.428331259655371
"1232","MTpeixoto de azevedo",510642,"5106422",0.649,"MT","peixoto de azevedo","Mato Grosso",6.88960149160201,6.41158835622481,0,31516,0,0,31516,1,"Sim","Masculino",1,"58",0.19848975188781,0.152037617554859,0.571557971014493,0.232963549920761,0,0,0,1,"MT","Peixoto de Azevedo","peixoto de azevedo","51683601.64",17.7606511061868,0.199213310986739,0.57383451214964
"1233","MTplanalto da serra",510645,"5106455",0.656,"MT","planalto da serra","Mato Grosso",6.61312915229592,5.17161971350208,0,2703,0,0,2703,0,"Não","Feminino",1,"50",0.173652694610778,0.0135135135135135,0.957671957671958,0.0441988950276243,0,0,0,1,"MT","Planalto da Serra","planalto da serra","13501779",16.4183320125045,0.167943174908645,0.610912173674491
"1234","MTpontal do araguaia",510665,"5106653",0.734,"MT","pontal do araguaia","Mato Grosso",6.15177478925062,6.00694411795637,0,5646,0,1,5646,1,"Não","Feminino",1,"38",0.284644194756554,0.004149377593361,0.614457831325301,0.156862745098039,0,0,0,1,"MT","Pontal do Araguaia","pontal do araguaia","12075257.85",16.3066691113122,0.157596558106469,0.651882668913254
"1235","MTpontes e lacerda",510675,"5106752",0.703,"MT","pontes e lacerda","Mato Grosso",7.10942184203987,5.85658939489996,0,42063,0,1,42063,1,"Não","Masculino",0,"53",0.182456140350877,0.10586319218241,1,0,0,0,0,1,"MT","Pontes e Lacerda","pontes e lacerda","65984750.58",18.0049342214759,0.160381369178416,0.626545390479564
"1236","MTporto alegre do norte",510677,"5106778",0.673,"MT","porto alegre do norte","Mato Grosso",6.51678461702442,6.56963568621457,0,11069,0,0,11069,0,"Não","Masculino",1,"46",0.241379310344828,0,0.508641975308642,0.179611650485437,0,0,0,1,"MT","Porto Alegre do Norte","porto alegre do norte","15849682.49",16.5786600259103,0.17336272568416,0.618301128114401
"1237","MTporto estrela",510685,"5106851",0.599,"MT","porto estrela","Mato Grosso",6.90500149078552,4.82775358044374,0,3490,0,0,3490,0,"Não","Masculino",0,"59",0.308457711442786,0,0.865384615384615,0.155555555555556,0,0,0,1,"MT","Porto Estrela","porto estrela","10760169.88",16.1913619006774,0.150738437207086,0.667501376479941
"1238","MTprimavera do leste",510704,"5107040",0.752,"MT","primavera do leste","Mato Grosso",6.53307637488949,5.23495149092622,0,53910,0,0,53910,1,"Não","Masculino",1,"61",0.359268929503916,0.00109469074986316,0.727807748896518,0.0633423180592992,0,0,0,1,"MT","Primavera do Leste","primavera do leste","130167125.28",18.6843297618475,0.120351282882857,0.724460186824788
"1239","MTrio branco",510720,"5107206",0.707,"MT","rio branco","Mato Grosso",6.99660829245114,5.39358209077382,0,5067,0,0,5067,0,"Não","Masculino",0,"55",0.236245954692557,0,0.908127208480565,0.101167315175097,0,1,0,0,"MT","Rio Branco","rio branco","12844888.25",16.3684564886051,0.16068182185844,0.63592367235413
"1240","MTsanta carmem",510724,"5107248",0.715,"MT","santa carmem","Mato Grosso",6.79932338479982,6.04070698993638,0,4159,0,0,4159,1,"Sim","Masculino",1,"34",0.177272727272727,0.211678832116788,0.881057268722467,0.09,0,0,0,1,"MT","Santa Carmem","santa carmem","12979807.11",16.3789054085751,0.181131756374627,0.597249514934765
"1241","MTsanta cruz do xingu",510774,"5107743",0.684,"MT","santa cruz do xingu","Mato Grosso",6.67256444975725,6.58766020159148,0,2031,0,1,2031,1,"Não","Masculino",1,"34",0.0903225806451613,0,0.8,0.25,0,0,0,1,"MT","Santa Cruz do Xingu","santa cruz do xingu","11207196.2",16.2320666477962,0.227222213296828,0.503185251641399
"1242","MTsanta rita do trivelato",510776,"5107768",0.735,"MT","santa rita do trivelato","Mato Grosso",6.70743674372652,5.38187695964697,0,2676,0,0,2676,1,"Não","Masculino",1,"63",0.291208791208791,0,0.679611650485437,0.192857142857143,0,0,0,1,"MT","Santa Rita do Trivelato","santa rita do trivelato","15465671.76",16.5541334005973,0.162141855125841,0.646560639128129
"1243","MTsanta terezinha",510777,"5107776",0.609,"MT","santa terezinha","Mato Grosso",6.4813320762825,6.72354393766971,0,7568,1,0,7568,0,"Não","Masculino",0,"37",0.039344262295082,0.0131578947368421,0.687861271676301,0.109243697478992,0,0,0,1,"MT","Santa Terezinha","santa terezinha","17134336.1",16.656594967282,0.216262077755485,0.507910923543216
"1244","MTsanto afonso",510726,"5107263",0.689,"MT","santo afonso","Mato Grosso",6.89166654663255,5.05017646871679,0,3010,0,0,3010,0,"Não","Masculino",0,"69",0.29585798816568,0.0378787878787879,0.754385964912281,0.170542635658915,0,0,0,1,"MT","Santo Afonso","santo afonso","9495787.4",16.066358826647,0.15800552520823,0.654750271513957
"1245","MTsapezal",510787,"5107875",0.732,"MT","sapezal","Mato Grosso",7.09610032475365,6.01168375428938,0,19639,0,0,19639,1,"Não","Feminino",1,"49",0.303198887343533,0,1,0,0,0,0,1,"MT","Sapezal","sapezal","57554211.35",17.868237867692,0.124249274220859,0.705586043737897
"1246","MTserra nova dourada",510788,"5107883",0.664,"MT","serra nova dourada","Mato Grosso",6.31976059244502,6.46031125738097,0,1419,0,0,1419,0,"Sim","Masculino",0,"47",0.174698795180723,0,0.842105263157895,0.075,1,0,0,0,"MT","Serra Nova Dourada","serra nova dourada","6924497.44",15.7505760355631,0.172780841194058,0.603631350897125
"1247","MTsinop",510790,"5107909",0.754,"MT","sinop","Mato Grosso",6.83120895184027,6.03999277221247,0,118833,0,0,118833,1,"Sim","Masculino",0,"53",0.418800648298217,0,0.807395143487859,0.0799726589200273,1,0,0,0,"MT","Sinop","sinop","256914236.4",19.3642528766599,0.107057374448787,0.758028231576766
"1248","MTsorriso",510792,"5107925",0.744,"MT","sorriso","Mato Grosso",6.81631958365969,5.83422577068149,0,71190,0,1,71190,1,"Não","Masculino",0,"49",0.342820181112549,0.329954954954955,0.575364667747164,0.184037558685446,1,0,0,0,"MT","Sorriso","sorriso","169450891.24",18.9480737156081,0.156388395123335,0.675556465804388
"1249","MTtapurah",510800,"5108006",0.714,"MT","tapurah","Mato Grosso",6.89519674973474,5.76157957338242,0,11042,0,0,11042,1,"Não","Masculino",1,"47",0.424821002386635,0,0.728260869565217,0.238805970149254,0,0,0,1,"MT","Tapurah","tapurah","29571372.81",17.2023173165204,0.133927114797017,0.719556189558004
"1250","MTterra nova do norte",510805,"5108055",0.698,"MT","terra nova do norte","Mato Grosso",6.89092443157066,6.34999526802693,0,10929,0,0,10929,1,"Não","Masculino",0,"56",0.19755600814664,0,0.587878787878788,0.271477663230241,0,0,0,1,"MT","Terra Nova do Norte","terra nova do norte","24383960.12",17.0094361019685,0.201813419259565,0.565871836513486
"1251","MTtesouro",510810,"5108105",0.655,"MT","tesouro","Mato Grosso",6.4004899764109,5.62542445820427,0,3454,0,0,3454,1,"Sim","Masculino",1,"49",0.0703517587939698,0.0803571428571429,0.678571428571429,0.178947368421053,0,0,0,1,"MT","Tesouro","tesouro","8043054.29",15.9003194558323,0.222332026193813,0.50784424230092
"1252","MTvera",510850,"5108501",0.68,"MT","vera","Mato Grosso",6.78601693138242,5.92796548554507,0,10414,0,1,10414,1,"Não","Masculino",1,"46",0.323232323232323,0,0.706521739130435,0.230769230769231,0,0,0,1,"MT","Vera","vera","27867795.7",17.1429823041163,0.160208266511085,0.656889982053603
"1253","MTvila rica",510860,"5108600",0.688,"MT","vila rica","Mato Grosso",6.59078170189496,6.71267669624875,0,22258,0,1,22258,1,"Não","Masculino",0,"41",0.0199081163859112,0,0.797709923664122,0.12200956937799,1,0,0,0,"MT","Vila Rica","vila rica","43065945.67",17.5782431190959,0.223462529599493,0.492361477160441
"1254","PAabaetetuba",150010,"1500107",0.628,"PA","abaetetuba","Pará",7.35698843772252,3.93613008077138,0,144415,0,0,144415,1,"Sim","Feminino",1,"44",0.191440975811453,0.0101333333333333,0.716172862804303,0.0453227931488801,1,0,0,0,"PA","Abaetetuba","abaetetuba","169344281.7",18.9474443704932,0.163188884974101,0.622024891247693
"1255","PAabel figueiredo",150013,"1500131",0.622,"PA","abel figueiredo","Pará",7.09411865660242,5.9639648734054,0,6905,0,0,6905,1,"Não","Masculino",0,"39",0.173469387755102,0.0520446096654275,0.691387559808612,0.0588235294117647,0,0,0,1,"PA","Abel Figueiredo","abel figueiredo","14583170.68",16.4953787286662,0.171776322790415,0.606166100891967
"1256","PAalenquer",150040,"1500404",0.564,"PA","alenquer","Pará",7.44426034533474,6.54389745697207,0,53369,0,0,53369,1,"Não","Masculino",1,"63",0.0605496040987424,0,0.476190476190476,0.252631578947368,0,0,0,1,"PA","Alenquer","alenquer","81799912.66",18.2197867338462,0.235819751417978,0.483490927639306
"1257","PAalmeirim",150050,"1500503",0.642,"PA","almeirim","Pará",7.41776657127023,6.11668651186136,0,33563,1,0,33563,1,"Sim","Masculino",1,"59",0.112182741116751,0.00537273337810611,0.735800344234079,0.087719298245614,0,1,0,0,"PA","Almeirim","almeirim","71256678.21",18.0817991019839,0.192286387213424,0.560259441603855
"1258","PAananindeua",150080,"1500800",0.718,"PA","ananindeua","Pará",7.37994401913321,2.87694873756402,0,483821,0,0,483821,1,"Não","Masculino",1,"Ignorada",0.107860211308487,0.415242494226328,0.45856666902956,0.626990261245942,0,0,0,1,"PA","Ananindeua","ananindeua","458877914.64",19.9442947514691,0.302588403066888,0.406042874390084
"1259","PAanapu",150085,"1500859",0.548,"PA","anapu","Pará",7.25453846035255,5.92401512674444,0,22225,0,0,22225,1,"Não","Masculino",0,"43",0.0994652406417112,0.0171037628278221,0.926829268292683,0.0789473684210526,0,1,0,0,"PA","Anapu","anapu","48204469.17",17.6909622960918,0.194534852622009,0.554260068848122
"1260","PAbannach",150125,"1501253",0.594,"PA","bannach","Pará",6.88269384838677,6.53362894142965,0,3379,0,0,3379,1,"Sim","Masculino",0,"34",0.0570570570570571,0.134453781512605,0.330578512396694,0.266666666666667,0,0,0,1,"PA","Bannach","bannach","12645279.28",16.3527945240424,0.243332509389129,0.474965573515011
"1261","PAbarcarena",150130,"1501303",0.662,"PA","barcarena","Pará",7.37087904615711,2.68512269645851,0,105385,0,0,105385,1,"Não","Masculino",0,"59",0.177068723702665,0.038150932887775,0.586049772169646,0.344497607655502,0,0,0,1,"PA","Barcarena","barcarena","218477616.63",19.2021941261998,0.221658902570347,0.532624031206825
"1262","PAbenevides",150150,"1501501",0.665,"PA","benevides","Pará",7.3800625029151,3.42328497812616,0,54083,0,0,54083,1,"Não","Masculino",1,"32",0.123792270531401,0.786279683377309,0.192268041237113,0.378016085790885,0,0,0,1,"PA","Benevides","benevides","69204863.23",18.0525816960087,0.264695426604829,0.475472170735239
"1263","PAbom jesus do tocantins",150157,"1501576",0.589,"PA","bom jesus do tocantins","Pará",7.0861608449495,5.99126452710532,0,15629,1,0,15629,0,"Sim","Masculino",1,"43",0.0947867298578199,0.109756097560976,0.523654159869494,0,0,1,0,0,"PA","Bom Jesus do Tocantins","bom jesus do tocantins","25762394.58",17.0644264121783,0.18442358978212,0.570543762888113
"1265","PAbreu branco",150178,"1501782",0.568,"PA","breu branco","Pará",7.18503846999698,5.71412876671035,0,55521,0,0,55521,1,"Não","Masculino",1,"39",0.291666666666667,0,0.928474114441417,0.0733675715333822,0,0,0,1,"PA","Breu Branco","breu branco","81929601.77",18.2213709214935,0.140566916378684,0.678684345783395
"1266","PAbreves",150180,"1501808",0.503,"PA","breves","Pará",7.37296619148726,5.39847939344702,0,94779,0,0,94779,1,"Sim","Masculino",0,"49",0.161848218895199,0.00523864959254948,0.903905325443787,0.0945273631840796,0,0,0,1,"PA","Breves","breves","148133928.3",18.8136273434802,0.179950639862143,0.590131788924084
"1267","PAbujaru",150190,"1501907",0.552,"PA","bujaru","Pará",7.3691280190286,3.94041607992936,0,26400,1,0,26400,1,"Sim","Masculino",0,"54",0.0836501901140684,0.00894187779433681,0.530068195908245,0.190643274853801,0,0,0,1,"PA","Bujaru","bujaru","34285844.89",17.3502431415354,0.218656489816049,0.514570966048243
"1268","PAcachoeira do arari",150200,"1502004",0.546,"PA","cachoeira do arari","Pará",7.40618843229808,4.26380600328645,0,21147,0,0,21147,1,"Não","Masculino",0,"44",0.0493454179254783,0.0565149136577708,0.641490433031219,0.0470957613814757,0,0,0,1,"PA","Cachoeira do Arari","cachoeira do arari","24865295.56",17.0289836366479,0.203679159776544,0.530022014813125
"1269","PAcumaru do norte",150276,"1502764",0.55,"PA","cumaru do norte","Pará",6.84271529880166,6.6220445953991,0,11144,0,0,11144,1,"Não","Feminino",1,"61",0.214145383104126,0,0.775919732441472,0.0711206896551724,0,0,0,1,"PA","Cumaru do Norte","cumaru do norte","24428518.21",17.0112617868712,0.161319361047835,0.62982921992569
"1270","PAdom eliseu",150293,"1502939",0.615,"PA","dom eliseu","Pará",7.15385725712862,5.80982275921878,0,53100,0,0,53100,1,"Sim","Masculino",0,"50",0.217484008528785,0.0256991685563114,0.60201912858661,0.648720211827008,0,0,0,1,"PA","Dom Eliseu","dom eliseu","84469420.18",18.251900135468,0.264867336768927,0.477599513170376
"1271","PAfloresta do araguaia",150304,"1503044",0.583,"PA","floresta do araguaia","Pará",6.84057861433545,6.53838581377014,0,18295,0,0,18295,1,"Sim","Masculino",0,"49",0.186602870813397,0.0433333333333333,0.671476137624861,0.0578512396694215,0,0,0,1,"PA","Floresta do Araguaia","floresta do araguaia","34043583.93",17.3431521419675,0.167755855464274,0.614969210034458
"1272","PAitaituba",150360,"1503606",0.64,"PA","itaituba","Pará",7.34780215181307,6.78878028322348,0,97908,0,0,97908,1,"Não","Feminino",1,"43",0.156798457087753,0.0696952595936795,0.776719031676539,0.183023872679045,0,0,0,1,"PA","Itaituba","itaituba","152533590.08",18.8428953925771,0.199151876535039,0.562108692257422
"1273","PAitupiranga",150370,"1503705",0.528,"PA","itupiranga","Pará",7.08461193034502,6.03825270860674,0,51457,1,0,51457,1,"Sim","Masculino",1,"62",0.135922330097087,0.175166297117517,0.867432611577552,0,0,1,0,0,"PA","Itupiranga","itupiranga","68657071.86",18.0446346981284,0.17516304478634,0.595541033669733
"1275","PAjuruti",150390,"1503903",0.592,"PA","juruti","Pará",7.47279632356262,6.7415471999916,0,49486,0,0,49486,1,"Não","Masculino",1,"51",0.122822299651568,0.0750206100577082,0.69777397260274,0.179141104294479,0,1,0,0,"PA","Juruti","juruti","86718603.71",18.2781789943959,0.207887081636379,0.541367071289898
"1276","PAlimoeiro do ajuru",150400,"1504000",0.541,"PA","limoeiro do ajuru","Pará",7.34737057452022,4.69153135163613,0,25846,0,0,25846,1,"Não","Masculino",1,"50",0.39593417231365,0.288676236044657,0.631443298969072,0.0857142857142857,1,0,0,0,"PA","Limoeiro do Ajuru","limoeiro do ajuru","39299034.73",17.4867105149602,0.123002713061499,0.736418287603446
"1277","PAmocajuba",150460,"1504604",0.575,"PA","mocajuba","Pará",7.29807967615574,5.12271319750161,0,27666,0,0,27666,1,"Sim","Masculino",1,"48",0.0481171548117155,0.0485436893203883,0.900337837837838,0.0237648530331457,0,0,0,1,"PA","Mocajuba","mocajuba","42843716.58",17.5730695546828,0.199586621060163,0.53560541327589
"1278","PAmoju",150470,"1504703",0.547,"PA","moju","Pará",7.34465445257983,4.02481583290327,0,72597,0,0,72597,1,"Não","Masculino",1,"49",0.276526162790698,0,0.712160228898426,0.0381679389312977,0,0,0,1,"PA","Moju","moju","106571245.81",18.4843242941917,0.138379998279937,0.678402720759324
"1279","PAnova ipixuna",150497,"1504976",0.581,"PA","nova ipixuna","Pará",7.10163478460982,5.96745357714648,0,15065,0,0,15065,1,"Não","Masculino",0,"53",0.723463687150838,0.046875,0.464788732394366,0.0252525252525253,0,0,0,1,"PA","Nova Ipixuna","nova ipixuna","28792300.52",17.1756185663081,0.0154994478465589,0.966069329409349
"1280","PAnova timboteua",150500,"1505007",0.609,"PA","nova timboteua","Pará",7.39119942840689,4.84693920142547,0,14012,0,0,14012,0,"Sim","Masculino",0,"54",0.104234527687296,0.0686567164179104,0.582623509369676,0.192982456140351,0,0,0,1,"PA","Nova Timboteua","nova timboteua","19758328.54",16.7990856586495,0.215253222848376,0.525943051325956
"1281","PAnovo progresso",150503,"1505031",0.673,"PA","novo progresso","Pará",7.13632408694141,6.89846223207054,0,25151,0,0,25151,1,"Não","Masculino",0,"49",0.123395853899309,0.326860841423948,0.72744014732965,0.118987341772152,1,0,0,0,"PA","Novo Progresso","novo progresso","46884580.29",17.6631994008922,0.20449958884786,0.552965620253775
"1282","PAnovo repartimento",150506,"1505064",0.537,"PA","novo repartimento","Pará",7.16185471441679,5.85907535906224,0,65106,0,0,65106,1,"Sim","Feminino",0,"63",0.14279112754159,0,0.953590192644483,0.0486685032139578,0,0,0,1,"PA","Novo Repartimento","novo repartimento","118498527.71",18.5904110940741,0.176761681741859,0.590290892475321
"1283","PAparagominas",150550,"1505502",0.645,"PA","paragominas","Pará",7.26054368008829,5.36424554666214,0,101046,0,0,101046,1,"Não","Masculino",0,"48",0.299866577718479,0,0.981045551819016,0.0193206606419445,1,0,0,0,"PA","Paragominas","paragominas","208538726.94",19.1556353226749,0.128626989605555,0.698313282887601
